"","tk","pl","dia","hs","tc","cta","id_art","id_subsubfam","id_subfam","id_fam","id_famn","id_seccion","id_subagr","id_agr","vta","uni","id_artn","art_sp","fam_sp","fam_en"
"1146274","15820071104003076601",158,"2007/11/04",0.512337982654572,75174601,7517460,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146276","15820070818001005857",158,"2007/08/18",0.420185178518295,2295622,229562,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.41999995708466,2,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146277","15820070701001081848",158,"2007/07/01",0.41206020116806,16369921,1636992,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146278","15820070527001063636",158,"2007/05/27",0.486284732818604,16369921,1636992,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146279","15820070821001007469",158,"2007/08/21",0.49991899728775,16341211,1634121,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146280","15820070701003045373",158,"2007/07/01",0.415520846843719,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146281","15820070613001072328",158,"2007/06/13",0.434085667133331,24749631,2474963,"22123","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22123,"TALLARIN         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146283","15820070930001029423",158,"2007/09/30",0.446203708648682,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146284","15820070629001080892",158,"2007/06/29",0.43340277671814,16341291,1634129,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146285","15820070927003068823",158,"2007/09/27",0.429201394319534,16345501,1634550,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.60000002384186,2,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146286","15820070819003059555",158,"2007/08/19",0.520671308040619,24749631,2474963,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146287","15820070819001006381",158,"2007/08/19",0.410104185342789,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146288","15820071115001054714",158,"2007/11/15",0.777303218841553,16345821,1634582,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146289","15820070805001099357",158,"2007/08/05",0.402847230434418,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146291","15820070813001003380",158,"2007/08/13",0.497604161500931,25897471,2589747,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146292","15820070814001003886",158,"2007/08/14",0.430763900279999,16345501,1634550,"22127","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22127,"ESTRELLAS        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146293","15820070925001026550",158,"2007/09/25",0.44663193821907,16341211,1634121,"21818","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.959999978542328,2,21818,"MACARRONES       500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146294","15820070515001057449",158,"2007/05/15",0.412430554628372,16369921,1636992,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146296","15820070522003035690",158,"2007/05/22",0.828877329826355,16341291,1634129,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146297","15820071001001029862",158,"2007/10/01",0.47848379611969,25897471,2589747,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146298","15820070709001086049",158,"2007/07/09",0.778159737586975,24749631,2474963,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146300","15820070917001022032",158,"2007/09/17",0.426041662693024,16345431,1634543,"22115","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,22115,"FIDEOS 0         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146301","15820070727001094930",158,"2007/07/27",0.430324077606201,9970131,997013,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146302","15820070603001067202",158,"2007/06/03",0.406770825386047,94096191,9409619,"21814","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.379999995231628,1,21814,"SPAGHETTI        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146303","15820070916003066322",158,"2007/09/16",0.46000000834465,75174601,7517460,"22123","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22123,"TALLARIN         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146304","15820070803001098369",158,"2007/08/03",0.471851855516434,16342321,1634232,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146305","15820070727001094974",158,"2007/07/27",0.460300922393799,16345501,1634550,"22115","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22115,"FIDEOS 0         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146307","15820070909001017788",158,"2007/09/09",0.428391218185425,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146308","15820070519001059655",158,"2007/05/19",0.465740740299225,107086661,10708666,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.469999998807907,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146310","15820070727001095053",158,"2007/07/27",0.512025475502014,16341211,1634121,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146312","15820070711001086852",158,"2007/07/11",0.442152768373489,16369921,1636992,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146313","15820070718003050231",158,"2007/07/18",0.821226835250854,75174601,7517460,"22123","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22123,"TALLARIN         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146314","15820070714001088488",158,"2007/07/14",0.41398149728775,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146316","15820071014001036803",158,"2007/10/14",0.442418992519379,75174601,7517460,"22123","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22123,"TALLARIN         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146317","15820070709001086049",158,"2007/07/09",0.778159737586975,24749631,2474963,"22123","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22123,"TALLARIN         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146319","15820070902001013993",158,"2007/09/02",0.455335646867752,16341291,1634129,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146320","15820071008001033891",158,"2007/10/08",0.80873841047287,16341291,1634129,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146321","15820070725001094239",158,"2007/07/25",0.834363460540771,16341291,1634129,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146323","15820070910003065222",158,"2007/09/10",0.858321785926819,75174601,7517460,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146324","15820070601003038241",158,"2007/06/01",0.839317142963409,107086661,10708666,"21814","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.379999995231628,1,21814,"SPAGHETTI        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146326","15820070616001073985",158,"2007/06/16",0.402233809232712,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146327","15820070927001027746",158,"2007/09/27",0.453206032514572,16341291,1634129,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146329","15820071001001029870",158,"2007/10/01",0.484386593103409,16341211,1634121,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146330","15820070523003036006",158,"2007/05/23",0.833171308040619,16345431,1634543,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146331","15820070711001086899",158,"2007/07/11",0.47583332657814,16341211,1634121,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146332","15820071110003077838",158,"2007/11/10",0.460439831018448,24614741,2461474,"22127","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.60000002384186,2,22127,"ESTRELLAS        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146334","15820070812003057460",158,"2007/08/12",0.476851850748062,75174601,7517460,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146335","15820071030001045875",158,"2007/10/30",0.507986128330231,25897471,2589747,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146337","15820070610001070892",158,"2007/06/10",0.39797455072403,94096191,9409619,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146338","15820071021001040880",158,"2007/10/21",0.446192145347595,94096191,9409619,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146339","15820070624001078268",158,"2007/06/24",0.406273156404495,94096191,9409619,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146340","15820070812003057415",158,"2007/08/12",0.412534713745117,94096191,9409619,"21814","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.379999995231628,1,21814,"SPAGHETTI        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146341","15820070617001074633",158,"2007/06/17",0.482928246259689,16369921,1636992,"22127","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22127,"ESTRELLAS        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146342","15820070905003063897",158,"2007/09/05",0.515798628330231,16341211,1634121,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146344","15820070712003048441",158,"2007/07/12",0.815960645675659,75174601,7517460,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146345","15820071021001040994",158,"2007/10/21",0.518518507480621,75174601,7517460,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146346","15820071003001031136",158,"2007/10/03",0.499305546283722,16341291,1634129,"21816","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.479999989271164,1,21816,"FIDEO CABELLIN   500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146348","15820070808001001157",158,"2007/08/08",0.767372667789459,16345501,1634550,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146349","15820070925001026885",158,"2007/09/25",0.774918973445892,24614741,2461474,"561100","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,561100,"TIBURONES        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146351","15820071031001046858",158,"2007/10/31",0.870451390743256,16341211,1634121,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146352","15820070704001083551",158,"2007/07/04",0.734606504440308,75174601,7517460,"22123","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22123,"TALLARIN         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146353","15820070926001027188",158,"2007/09/26",0.473391205072403,16344011,1634401,"22115","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22115,"FIDEOS 0         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146354","15820071029003075344",158,"2007/10/29",0.412129640579224,16341291,1634129,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.60000002384186,2,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146355","15820070517001058602",158,"2007/05/17",0.48199075460434,25897471,2589747,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146357","15820070828001011543",158,"2007/08/28",0.866006970405579,115778641,11577864,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1146358","15820070804001099244",158,"2007/08/04",0.840162038803101,75174601,7517460,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146359","15820070919001023198",158,"2007/09/19",0.431550920009613,16369921,1636992,"21818","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.479999989271164,1,21818,"MACARRONES       500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146360","15820070602001066708",158,"2007/06/02",0.439583331346512,25897471,2589747,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146361","15820070701001081848",158,"2007/07/01",0.41206020116806,16369921,1636992,"22127","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22127,"ESTRELLAS        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146362","15820070531001065686",158,"2007/05/31",0.493495374917984,16341211,1634121,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146363","15820070923001025693",158,"2007/09/23",0.50739586353302,16341291,1634129,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146364","15820071025001043162",158,"2007/10/25",0.562488436698914,16341211,1634121,"22127","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22127,"ESTRELLAS        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146366","15820070825001009729",158,"2007/08/25",0.537303268909454,69247661,6924766,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146367","15820070709001085712",158,"2007/07/09",0.419259250164032,16341291,1634129,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146368","15820070721001091803",158,"2007/07/21",0.415636569261551,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146369","15820070721001091803",158,"2007/07/21",0.415636569261551,94096191,9409619,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146370","15820071021001040880",158,"2007/10/21",0.446192145347595,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146371","15820070719003050408",158,"2007/07/19",0.508414328098297,16341291,1634129,"21816","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.379999995231628,1,21816,"FIDEO CABELLIN   500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146372","15820070919003067170",158,"2007/09/19",0.797696769237518,16341291,1634129,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.689999997615814,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146373","15820070822001008254",158,"2007/08/22",0.772083342075348,75174601,7517460,"22123","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22123,"TALLARIN         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146374","15820070530001064982",158,"2007/05/30",0.400729179382324,16341211,1634121,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146375","15820070602001066834",158,"2007/06/02",0.529305577278137,94159761,9415976,"562860","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562860,"FARFALLE         500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1146376","15820070806003055880",158,"2007/08/06",0.862962961196899,25897471,2589747,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146378","15820070619001075530",158,"2007/06/19",0.443159729242325,16345501,1634550,"22115","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22115,"FIDEOS 0         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146379","15820070930001029423",158,"2007/09/30",0.446203708648682,94096191,9409619,"21814","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.479999989271164,1,21814,"SPAGHETTI        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146382","15820070930001029423",158,"2007/09/30",0.446203708648682,94096191,9409619,"159867","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.35000002384186,1,159867,"MACARRONES  GRATINAR 5 Brand_2","PASTA ALIMENTICIA SE","pasta"
"1146383","15820071028001044720",158,"2007/10/28",0.428946763277054,94096191,9409619,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146384","15820070914001020910",158,"2007/09/14",0.776180565357208,16345431,1634543,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146385","15820070521001060721",158,"2007/05/21",0.810474514961243,16345501,1634550,"22127","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22127,"ESTRELLAS        500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146387","15820070930001029556",158,"2007/09/30",0.520729184150696,75174601,7517460,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146388","15820071113001053363",158,"2007/11/13",0.479641199111938,16342321,1634232,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146390","15820070620001076105",158,"2007/06/20",0.446099549531937,16369921,1636992,"22117","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22117,"FIDEOS 2         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146391","15820070527003036873",158,"2007/05/27",0.519421279430389,75174601,7517460,"22123","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22123,"TALLARIN         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146392","15820070805001099357",158,"2007/08/05",0.402847230434418,94096191,9409619,"21818","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.379999995231628,1,21818,"MACARRONES       500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146394","15820071028001044720",158,"2007/10/28",0.428946763277054,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146396","15820071104001048247",158,"2007/11/04",0.510150492191315,24614741,2461474,"561100","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.680000007152557,1,561100,"TIBURONES        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146397","15820071103001047520",158,"2007/11/03",0.43160879611969,16345561,1634556,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.790000021457672,1,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146398","15820070616001073985",158,"2007/06/16",0.402233809232712,94096191,9409619,"22122","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22122,"SPAGUETTI 3      500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146399","15820070624001078268",158,"2007/06/24",0.406273156404495,94096191,9409619,"21895","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21895,"MARAVILLA        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146400","15820070719001091253",158,"2007/07/19",0.881412029266357,24614741,2461474,"561100","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.550000011920929,1,561100,"TIBURONES        500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146401","15820070601003038241",158,"2007/06/01",0.839317142963409,107086661,10708666,"21818","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.379999995231628,1,21818,"MACARRONES       500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146402","15820070720001091306",158,"2007/07/20",0.438460648059845,16342321,1634232,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146403","15820070829001011686",158,"2007/08/29",0.445578694343567,16369921,1636992,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146404","15820070619001075875",158,"2007/06/19",0.809432864189148,69248201,6924820,"21817","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.519999980926514,1,21817,"FIDEO GRUESO 500GR Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1146405","15820070911003065318",158,"2007/09/11",0.524803221225739,25897471,2589747,"22124","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22124,"PLUMAS 3         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1146406","15820070602001066834",158,"2007/06/02",0.529305577278137,94159761,9415976,"562863","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.949999988079071,1,562863,"PENNE RIGATE     500 G Brand_1","PASTA ALIMENTICIA SE","pasta"
"1155077","16020071019002046649",160,"2007/10/19",0.472928255796432,16306651,1630665,"21816","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.479999989271164,1,21816,"FIDEO CABELLIN   500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1155078","16020070524002050058",160,"2007/05/24",0.865798592567444,25954721,2595472,"110023","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,110023,"PLUMAS RAYADAS  500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1155080","16020070730002094734",160,"2007/07/30",0.51190972328186,16306651,1630665,"22129","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.709999978542328,1,22129,"PIÑONES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1155081","16020070919001076600",160,"2007/09/19",0.392152786254883,16622832,1662283,"21816","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.479999989271164,1,21816,"FIDEO CABELLIN   500 G Store_Brand","PASTA ALIMENTICIA SE","pasta"
"1155082","16020070924002032222",160,"2007/09/24",0.842233777046204,25954721,2595472,"22125","0101070640100","01010706401","010107064",10107064,"010107","0101","01",1.41999995708466,2,22125,"PLUMAS 6         500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
"1155083","16020070920001077094",160,"2007/09/20",0.80105322599411,115792981,11579298,"22134","0101070640100","01010706401","010107064",10107064,"010107","0101","01",0.800000011920929,1,22134,"HELICES          500 G Brand_4","PASTA ALIMENTICIA SE","pasta"
